22239;201;ESL;345;Basic Writing Skills 1;MW;12:15 PM;02:05 PM;D105B
22242;202;ESL;345;Basic Writing Skills 1;TTH;10:45 AM;12:35 PM;A110A
22245;203;ESL;345;Basic Writing Skills 1;T;06:00 PM;10:05 PM;M227
22248;204;ESL;345;Basic Writing Skills 1;MW;06:00 PM;07:50 PM;M271
22251;201;ESL;346;Basic Reading Skills 1-ASP;MW;10:45 AM;12:05 PM;N348
22254;202;ESL;346;Basic Reading Skills 1;T;06:30 PM;09:35 PM;M261
27090;203;ESL;346;Basic Reading Skills 1;TTH;01:45 PM;03:05 PM;M261
22257;201;ESL;347;Basic Listening and Speaking 1;MW;08:00 AM;10:25 AM;M271
22260;202;ESL;347;Basic Listening and Speaking 1;TTH;08:00 AM;10:25 AM;N323
22263;203;ESL;347;Basic Listening and Speaking 1;MW;06:30 PM;08:55 PM;M261
27093;204;ESL;347;Basic Listening and Speaking 1;MW;01:45 PM;04:10 PM;A110B
22887;201;ETH;010;Intro to Ethnic Studies;MW;10:45 AM;12:05 PM;C131
22887;201;ETH;010;Intro to Ethnic Studies;MW;10:45 AM;12:05 PM;C131
22893;203;ETH;010;Intro to Ethnic Studies;TTH;10:45 AM;12:05 PM;C131
22893;203;ETH;010;Intro to Ethnic Studies;TTH;10:45 AM;12:05 PM;C131
22896;204;ETH;010;Intro to Ethnic Studies;T;06:00 PM;09:05 PM;N358
22896;204;ETH;010;Intro to Ethnic Studies;T;06:00 PM;09:05 PM;N358
22899;205;ETH;010;Intro to Ethnic Studies;MW;07:45 AM;09:05 AM;C131
22899;205;ETH;010;Intro to Ethnic Studies;MW;07:45 AM;09:05 AM;C131
22902;201;ETH;011;Ethnic Film: Reel Studies;TH;06:00 PM;09:05 PM;D105B
22905;201;ETH;020;African American Culture;TTH;12:15 PM;01:35 PM;A111
22908;202;ETH;020;African American Culture;T;06:00 PM;09:05 PM;D105B
22911;201;ETH;030;Chicana/O Culture;MW;09:15 AM;10:35 AM;A210B
22914;202;ETH;030;Chicana/O Culture;M;06:00 PM;09:05 PM;D208
22917;203;ETH;030;Chicana/O Culture;TTH;09:15 AM;10:35 AM;A111
22920;204;ETH;030;Chicana/O Culture;TH;06:00 PM;09:05 PM;N173
27771;205;ETH;030;Chicana/O Culture;MTWTHF;11:00 AM;02:15 PM;P119
22923;201;ETH;035;Sociology-Chicana/O Experience;TTH;12:15 PM;01:35 PM;A210B
27042;202;ETH;035;Sociology-Chicana/O Experience;MW;12:15 PM;01:35 PM;D208
22926;201;ETH;040;Vietnamese Amer.Culture/Exper.;MW;10:45 AM;12:05 PM;D212
22929;202;ETH;040;Vietnamese Amer.Cultre/Expe-As;TTH;10:45 AM;12:05 PM;D212
22932;203;ETH;040;Vietnamese Amer.Culture/Exper.;S;09:00 AM;12:05 PM;D109
22935;201;ETH;042;Asian American Culture/Exper.;MW;12:15 PM;01:35 PM;D212
22938;202;ETH;042;Asian American Cultre/Expr.-As;TH;06:00 PM;09:05 PM;D212
22941;203;ETH;042;Asian American Culture/Exper.;W;06:00 PM;09:05 PM;D109
25209;201;FCS;019;Nutrition;MW;12:15 PM;01:35 PM;B154
25212;202;FCS;019;Nutrition;TTH;10:45 AM;12:05 PM;B154
25215;203;FCS;019;Nutrition;W;06:30 PM;09:35 PM;A210B
27876;205;FCS;019;Nutrition;MW;01:45 PM;03:05 PM;A111
25224;201;FCS;050;Mife Management;MW;10:45 AM;12:05 PM;C183
25227;202;FCS;050;Mife Management;TTH;12:15 PM;01:35 PM;C183
25230;203;FCS;050;Mife Management;TTH;01:45 PM;03:05 PM;B154
25233;204;FCS;050;Mife Management;F;09:00 AM;12:05 PM;B164
25236;205;FCS;050;Mife Management;W;06:00 PM;09:05 PM;C183
27813;202;FCS;070;Child Development;W;06:00 PM;09:05 PM;D106
22944;201;GEOG;010;Intro to Physical Geography;MW;09:15 AM;10:35 AM;D109
25245;201;HED;011;Dynamic Health Concepts;F;09:00 AM;12:05 PM;M183
25248;202;HED;011;Dynamic Health Concepts;TTH;01:45 PM;03:05 PM;M183
28236;204;HED;011;Dynamic Health Concepts;T;01:30 PM;04:35 PM;A210B
22947;201;HIST;001;Survey of American History-As;MW;12:15 PM;01:35 PM;D206
22950;202;HIST;001;Survey of American History;MW;10:45 AM;12:05 PM;M261
22953;203;HIST;001;Survey of American History;M;06:00 PM;09:05 PM;P119
22956;204;HIST;001;Survey of American History;TTH;12:15 PM;01:35 PM;N358
22959;205;HIST;001;Survey of American History;TTH;09:15 AM;10:35 AM;M168
22962;206;HIST;001;Survey of American History;W;06:00 PM;09:05 PM;N358
27774;207;HIST;001;Survey of American History;MTWTHF;11:00 AM;02:15 PM;P124
22977;201;HIST;003B;World History From 1500;T;06:00 PM;09:05 PM;D211
22980;201;HIST;010B;Development of Western Culture;MW;09:15 AM;10:35 AM;N358
22965;201;HIST;014;Women in American History;MW;09:15 AM;10:35 AM;N160
22983;201;HIST;017A;History of the United States;MW;07:45 AM;09:05 AM;D109
22986;202;HIST;017A;History of the United States;MW;10:45 AM;12:05 PM;N160
22989;203;HIST;017A;History of the United States;MW;12:15 PM;01:35 PM;M168
22992;204;HIST;017A;History of the United States;MW;01:45 PM;03:05 PM;N160
22995;205;HIST;017A;History of the United States;MW;03:15 PM;04:35 PM;N160
22998;206;HIST;017A;History of the United States;TTH;07:45 AM;09:05 AM;N358
23001;207;HIST;017A;History of the United States;TTH;09:15 AM;10:35 AM;D109
23004;208;HIST;017A;History of the United States;TTH;10:45 AM;12:05 PM;M168
23007;209;HIST;017A;History of the United States;TTH;01:45 PM;03:05 PM;N160
23010;210;HIST;017A;History of the United States;M;06:00 PM;09:05 PM;N358
23013;211;HIST;017A;History of the United States;T;06:00 PM;09:05 PM;N160
23016;212;HIST;017A;History of the United States;W;06:00 PM;09:05 PM;M168
27852;216;HIST;017A;History of the United States;F;09:45 AM;12:50 PM;N358
23019;201;HIST;017B;History of the United States;MW;09:15 AM;10:35 AM;N173
23022;202;HIST;017B;History of the United States;MW;10:45 AM;12:05 PM;M168
23025;203;HIST;017B;History of the United States;MW;12:15 PM;01:35 PM;N160
23028;204;HIST;017B;History of the United States;MW;03:15 PM;04:35 PM;M168
23031;205;HIST;017B;History of the United States;TTH;10:45 AM;12:05 PM;N358
23034;206;HIST;017B;History of the United States;TTH;09:15 AM;10:35 AM;N160
23037;207;HIST;017B;History of the United States;TTH;10:45 AM;12:05 PM;N160
23040;208;HIST;017B;History of the United States;TTH;12:15 PM;01:35 PM;P124
23043;209;HIST;017B;History of the United States;W;06:00 PM;09:05 PM;N160
23046;210;HIST;017B;History of the United States;TH;06:00 PM;09:05 PM;P119
27048;212;HIST;017B;History of the United States;F;09:45 AM;12:50 PM;N160
22968;201;HIST;021;African American History;TTH;10:45 AM;12:05 PM;A210B
22971;201;HIST;022;Mexican-American History;T;06:00 PM;09:05 PM;M168
22974;201;HIST;045;Post-1945 America;TTH;01:45 PM;03:05 PM;N358
23061;201;JOURN;010;Mass Media and Communications;MW;10:45 AM;12:05 PM;P207
23064;201;JOURN;014;Newswriting and Reporting;MW;12:15 PM;01:35 PM;P207
24783;201;MA;010;Intro to Law, Legal Research,;W;06:30 PM;09:35 PM;D211
24786;202;MA;010;Intro to Law, Legal Researc-Ih;T;09:15 AM;10:35 AM;D208
27708;201;MA;011;Overview-Contracts, Property;M;06:00 PM;09:05 PM;D105A
24789;201;MA;016;Calif.Courts and Litigation-Ih;T;10:45 AM;12:05 PM;C188
24909;201;MA;038;Family Law;TH;06:30 PM;09:35 PM;D109
27711;201;MA;040;Criminal Law;TH;06:30 PM;09:35 PM;D105A
24912;201;MA;042;Corporate and Partnership Law;M;06:00 PM;09:05 PM;D105A
24954;201;MA;044;Intellectual Property Law;T;06:00 PM;09:05 PM;N190
24957;201;MA;071;Legal Research;W;06:00 PM;09:05 PM;N236
23673;201;MATH;013;Intermediate Algebra;MTWTH;08:00 AM;09:05 AM;M205
23676;202;MATH;013;Intermediate Algebra;MTWTH;09:15 AM;10:20 AM;D107
23679;203;MATH;013;Intermediate Algebra;MTWTH;10:45 AM;11:50 AM;D107
23682;204;MATH;013;Intermediate Algebra;MTWTH;12:15 PM;01:20 PM;M242
23685;205;MATH;013;Intermediate Algebra;MTWTH;01:45 PM;02:50 PM;D107
23688;206;MATH;013;Intermediate Algebra;MW;03:15 PM;05:40 PM;M229
23691;207;MATH;013;Intermediate Algebra;TTH;06:00 PM;08:25 PM;M229
23694;208;MATH;013;Intermediate Algebra;MW;06:00 PM;08:25 PM;D107
23697;209;MATH;013;Intermediate Algebra;MTWTH;09:15 AM;10:20 AM;D108
23700;210;MATH;013;Intermediate Algebra-En;MTWTH;10:45 AM;11:50 AM;M229
23706;212;MATH;013;Intermediate Algebra;MTWTH;01:45 PM;02:50 PM;M280
23709;213;MATH;013;Intermediate Algebra;MTWTH;10:45 AM;11:50 AM;M205
23712;214;MATH;013;Intermediate Algebra;MW;03:15 PM;05:40 PM;M242
23715;215;MATH;013;Intermediate Algebra-Af;MW;03:15 PM;05:40 PM;M242
23718;216;MATH;013;Intermediate Algebra-As;MTWTH;12:15 PM;01:20 PM;M242
23721;201;MATH;014;Geometry;TTH;10:45 AM;12:05 PM;B154
23724;202;MATH;014;Geometry;TH;06:00 PM;09:05 PM;M175
23727;203;MATH;014;Geometry;MW;10:45 AM;12:05 PM;M175
23733;204;MATH;014;Geometry;MW;12:15 PM;01:35 PM;M175
28842;205;MATH;014;Geometry;TTH;03:15 PM;04:35 PM;M229
23736;201;MATH;021;Precalculus Algebra;TTH;01:45 PM;03:05 PM;M175
23745;202;MATH;021;Precalculus Algebra;MW;10:45 AM;12:05 PM;N346
23748;203;MATH;021;Precalculus Algebra;M;06:00 PM;09:05 PM;B144
23751;201;MATH;022;Trigonometry;TTH;09:15 AM;10:35 AM;N346
23754;201;MATH;025;Precalculus Algebra and Trig;MTWTH;12:15 PM;01:20 PM;D108
23757;202;MATH;025;Precalculus Algebra and Trig;TTH;06:00 PM;08:25 PM;M242
23763;201;MATH;052;Math for Elementary Education;TTH;02:00 PM;03:20 PM;C231
23766;201;MATH;061;Finite Mathematics;MW;09:15 AM;10:35 AM;N346
23769;202;MATH;061;Finite Mathematics;TTH;10:45 AM;12:05 PM;N346
23772;203;MATH;061;Finite Mathematics;MW;06:00 PM;07:20 PM;M242
23775;201;MATH;062;Calculus for Bus/Soc Science;TTH;12:15 PM;01:35 PM;N346
23778;202;MATH;062;Calculus for Bus/Soc Science;MW;01:45 PM;03:05 PM;M229
23781;203;MATH;062;Calculus for Bus/Soc Science;T;06:00 PM;09:05 PM;M175
23784;201;MATH;063;Elementary Statistics-As;MW;09:15 AM;10:35 AM;M242
23790;202;MATH;063;Elementary Statistics;MW;09:15 AM;10:35 AM;P108
23793;203;MATH;063;Elementary Statistics;MW;09:15 AM;10:35 AM;M242
23796;204;MATH;063;Elementary Statistics;MW;10:45 AM;12:05 PM;M188
23799;205;MATH;063;Elementary Statistics;MW;12:15 PM;01:35 PM;M147
23802;206;MATH;063;Elementary Statistics;MW;06:30 PM;07:50 PM;M205
23805;207;MATH;063;Elementary Statistics;TTH;09:15 AM;10:35 AM;M280
23808;208;MATH;063;Elementary Statistics;TTH;10:45 AM;12:05 PM;M175
23814;210;MATH;063;Elementary Statistics-En;TTH;01:45 PM;03:05 PM;M229
23826;214;MATH;063;Elementary Statistics;MW;01:45 PM;03:05 PM;D108
27750;215;MATH;063;Elementary Statistics;MTWTHF;07:30 AM;10:45 AM;P124
23829;201;MATH;071;Calc I W/Analytic Geometry;MTWTH;07:45 AM;08:50 AM;B164
23832;202;MATH;071;Calc I W/Analytic Geometry;MTWTH;01:45 PM;02:50 PM;B164
23835;203;MATH;071;Calc I W/Analytic Geometry;MW;06:00 PM;08:25 PM;M229
23838;204;MATH;071;Calc I W/Analytic Geometry;TTH;06:00 PM;08:25 PM;B144
23841;201;MATH;072;Calculus II W/Analytic Geomtry;MTWTH;12:15 PM;01:20 PM;M229
23844;202;MATH;072;Calculus II W/Analytic Geomtry;TTH;06:00 PM;08:25 PM;N346
23847;203;MATH;072;Calculus II W/Analytic Geomtry;MTWTH;09:15 AM;10:20 AM;M175
23850;201;MATH;073;Multivariable Calculus;MW;12:15 PM;02:40 PM;N346
28845;202;MATH;073;Multivariable Calculus;MW;01:45 PM;04:10 PM;P119
23853;201;MATH;078;Differential Equations;MW;06:00 PM;07:20 PM;N346
23856;201;MATH;111;Elementary Algebra;MTWTH;08:00 AM;09:05 AM;M229
23859;202;MATH;111;Elementary Algebra;MTWTH;10:45 AM;11:50 AM;M242
23862;203;MATH;111;Elementary Algebra;MTWTH;12:15 PM;01:20 PM;D107
23865;204;MATH;111;Elementary Algebra;MW;06:00 PM;08:25 PM;D108
23868;205;MATH;111;Elementary Algebra;TTH;06:00 PM;08:25 PM;D108
23871;206;MATH;111;Elementary Algebra;MTWTH;08:00 AM;09:05 AM;D107
23874;207;MATH;111;Elementary Algebra;MTWTH;09:15 AM;10:20 AM;M147
23877;208;MATH;111;Elementary Algebra-Ih;TH;12:15 PM;01:25 PM;M188
23880;209;MATH;111;Elementary Algebra-En;MTWTH;09:15 AM;10:20 AM;M229
23883;210;MATH;111;Elementary Algebra;MTWTH;08:00 AM;09:05 AM;M242
23886;211;MATH;111;Elementary Algebra-Ih;T;01:45 PM;02:50 PM;M188
23889;212;MATH;111;Elementary Algebra;MTWTH;09:15 AM;10:20 AM;D107
23892;213;MATH;111;Elementary Algebra;TTH;03:15 PM;05:40 PM;M242
23895;214;MATH;111;Elementary Algebra;MTWTH;01:45 PM;02:50 PM;M242
23898;215;MATH;111;Elementary Algebra;MTWTH;10:45 AM;11:50 AM;D108
27804;201;MATH;115;Algebra for Statistics;MTWTH;09:15 AM;10:35 AM;M229
23901;201;MATH;300;Basic Math Skills;TTH;01:45 PM;03:05 PM;N346
23904;201;MATH;310;Basic Mathematics;MW;09:15 AM;10:35 AM;M188
23907;202;MATH;310;Basic Mathematics;MW;10:45 AM;12:05 PM;M147
23910;203;MATH;310;Basic Mathematics;MW;01:45 PM;03:05 PM;M256
23913;204;MATH;310;Basic Mathematics;M;06:00 PM;09:05 PM;B154
23916;205;MATH;310;Basic Mathematics;TTH;10:45 AM;12:05 PM;M256
23919;206;MATH;310;Basic Mathematics;TTH;12:15 PM;01:35 PM;M280
23922;207;MATH;310;Basic Mathematics;TTH;01:45 PM;03:05 PM;M256
27861;208;MATH;310;Basic Mathematics;MTWTH;07:45 AM;09:05 AM;M256
23925;201;MATH;311;Pre-Algebra;MW;10:45 AM;12:05 PM;B154
23928;202;MATH;311;Pre-Algebra;MW;12:15 PM;01:35 PM;M188
23931;203;MATH;311;Pre-Algebra;MW;01:45 PM;03:05 PM;M188
23934;204;MATH;311;Pre-Algebra;TTH;07:45 AM;09:05 AM;M280
23937;205;MATH;311;Pre-Algebra;TTH;10:45 AM;12:05 PM;M147
23940;206;MATH;311;Pre-Algebra;T;06:00 PM;09:05 PM;D107
27858;207;MATH;311;Pre-Algebra;MTWTH;07:45 AM;09:05 AM;M256
23067;201;MUSIC;023;Class Voice;TTH;12:15 PM;01:35 PM;P109
23112;201;MUSIC;050A;Beginning Piano;MW;03:15 PM;04:35 PM;P107
23115;202;MUSIC;050A;Beginning Piano;TH;06:00 PM;09:05 PM;P107
23118;201;MUSIC;050B;Beginning Piano;TH;06:00 PM;09:05 PM;P107
23121;201;MUSIC;053A;Beginning Voice;MW;12:15 PM;01:35 PM;P109
23124;201;MUSIC;053B;Beginning Voice;TTH;12:15 PM;01:35 PM;P109
23070;201;MUSIC;091;Music App-Western Civilization;MW;10:45 AM;12:05 PM;P108
23073;201;MUSIC;092;Mus App: Amer. Musical Theater;TH;12:15 PM;03:20 PM;P108
23076;202;MUSIC;092;Mus App: Amer. Musical Theater;T;06:00 PM;09:05 PM;P108
23079;201;MUSIC;093;Introduction to Film Music;W;06:00 PM;09:05 PM;P108
23082;201;MUSIC;099;Introductory Music;MW;07:45 AM;09:05 AM;P107
23085;202;MUSIC;099;Introductory Music;MW;09:15 AM;10:35 AM;P107
23088;203;MUSIC;099;Introductory Music;MW;10:45 AM;12:05 PM;P107
23091;204;MUSIC;099;Introductory Music;MW;12:15 PM;01:35 PM;P107
23094;205;MUSIC;099;Introductory Music;MW;01:45 PM;03:05 PM;P107
23097;206;MUSIC;099;Introductory Music;TTH;09:15 AM;10:35 AM;P107
23100;207;MUSIC;099;Introductory Music;TTH;10:45 AM;12:05 PM;P107
23103;208;MUSIC;099;Introductory Music;TTH;12:15 PM;01:35 PM;P207
23106;209;MUSIC;099;Introductory Music;M;06:00 PM;09:05 PM;P107
23109;210;MUSIC;099;Introductory Music;F;09:15 AM;12:20 PM;P107
25953;201;NURS;001;Fundamentals of Nursing;MT;08:00 AM;10:10 AM;B144
25953;201;NURS;001;Fundamentals of Nursing;W;09:00 AM;10:35 AM;B205
25956;202;NURS;001;Fundamentals of Nursing;MT;08:00 AM;10:10 AM;B144
25956;202;NURS;001;Fundamentals of Nursing;F;12:30 PM;02:05 PM;B205
25959;203;NURS;001;Fundamentals of Nursing;MT;08:00 AM;10:10 AM;B144
25962;204;NURS;001;Fundamentals of Nursing;MT;08:00 AM;10:10 AM;B144
25962;204;NURS;001;Fundamentals of Nursing;F;02:30 PM;04:05 PM;B205
25962;204;NURS;001;Fundamentals of Nursing;F;02:30 PM;04:05 PM;B205
25995;201;NURS;002A;Basic Medical-Surgical Nursing;MTH;11:00 AM;01:30 PM;B223
25998;202;NURS;002A;Basic Medical-Surgical Nursing;MTH;11:00 AM;01:30 PM;B223
26001;203;NURS;002A;Basic Medical-Surgical Nursing;MTH;11:00 AM;01:25 PM;B223
26004;204;NURS;002A;Basic Medical-Surgical Nursing;MTH;11:00 AM;01:25 PM;B223
26007;201;NURS;002B;Maternity Nursing;MW;08:00 AM;10:30 AM;B223
26010;202;NURS;002B;Maternity Nursing;MW;08:00 AM;10:30 AM;B223
26013;203;NURS;002B;Maternity Nursing;MW;08:00 AM;10:30 AM;B223
26016;204;NURS;002B;Maternity Nursing;MW;08:00 AM;10:30 AM;B223
25965;201;NURS;003;Adv. Pedi. & Med.-Surg. Nurs.;MF;08:00 AM;10:10 AM;B154
25968;202;NURS;003;Adv. Pedi. & Med.-Surg. Nurs.;MF;08:00 AM;10:10 AM;B154
25971;203;NURS;003;Adv. Pedi. & Med.-Surg. Nurs.;MF;08:00 AM;10:10 AM;B154
25974;204;NURS;003;Adv. Pedi. & Med.-Surg. Nurs.;MF;08:00 AM;10:10 AM;B154
25977;201;NURS;004;Adv Med-Surg/Geri/Mental/Lead;MF;10:35 AM;01:50 PM;B144
25980;202;NURS;004;Adv Med-Surg/Geri/Mental/Lead;MF;10:35 AM;01:50 PM;B144
25983;203;NURS;004;Adv Med-Surg/Geri/Mental/Lead;MF;10:35 AM;01:50 PM;B144
25986;204;NURS;004;Adv Med-Surg/Geri/Mental/Lead;MF;10:35 AM;01:50 PM;B144
25989;201;NURS;109;CNA/HHA;MW;12:30 PM;04:20 PM;M183
25989;201;NURS;109;CNA/HHA;W;12:30 PM;04:20 PM;M183
25989;201;NURS;109;CNA/HHA;M;09:00 AM;12:50 PM;B227
25992;202;NURS;109;CNA/HHA;MW;12:30 PM;04:20 PM;M183
25992;202;NURS;109;CNA/HHA;W;12:30 PM;04:20 PM;M183
25992;202;NURS;109;CNA/HHA;M;01:30 PM;05:20 PM;B227
26019;201;NURS;131A;Nursing Resource Center, Lab 1;T;10:30 AM;01:35 PM;B205
26022;202;NURS;131A;Nursing Resource Center, Lab 1;T;02:00 PM;05:05 PM;B205
26025;201;NURS;131B;Nursing Resource Center, Lab 2;F;08:00 AM;11:05 AM;B227
26025;201;NURS;131B;Nursing Resource Center, Lab 2;F;08:00 AM;11:05 AM;B227
26025;201;NURS;131B;Nursing Resource Center, Lab 2;M;11:30 AM;02:35 PM;B205
26025;201;NURS;131B;Nursing Resource Center, Lab 2;M;11:30 AM;02:35 PM;B205
26028;202;NURS;131B;Nursing Resource Center, Lab 2;F;08:00 AM;11:05 AM;B227
26028;202;NURS;131B;Nursing Resource Center, Lab 2;F;08:00 AM;11:05 AM;B227
26028;202;NURS;131B;Nursing Resource Center, Lab 2;M;11:30 AM;02:35 PM;B205
26028;202;NURS;131B;Nursing Resource Center, Lab 2;M;11:30 AM;02:35 PM;B205
26031;201;NURS;132A;Nursing Resource Center, Lab 3;F;11:15 AM;12:35 PM;B205
26031;201;NURS;132A;Nursing Resource Center, Lab 3;F;11:15 AM;12:35 PM;B205
26031;201;NURS;132A;Nursing Resource Center, Lab 3;T;03:30 PM;04:50 PM;B205
26031;201;NURS;132A;Nursing Resource Center, Lab 3;T;03:30 PM;04:50 PM;B205
23127;201;PED;009;Beginning Badminton;TTH;09:15 AM;10:35 AM;GYM
23130;202;PED;009;Beginning Badminton;TTH;04:15 PM;05:35 PM;GYM
23133;203;PED;009;Beginning Badminton;TTH;06:00 PM;07:20 PM;GYM
23136;201;PED;012;Intermediate Basketball;MW;09:15 AM;10:35 AM;GYM
23139;202;PED;012;Intermediate Basketball;TTH;01:45 PM;03:05 PM;GYM
23253;201;PED;022A;Adapted Cross Training-Dsp;TTH;12:15 PM;01:35 PM;A206
23142;201;PED;023;Cardio Kickboxing;MW;10:45 AM;12:05 PM;A210
23145;202;PED;023;Cardio Kickboxing;MW;12:15 PM;01:35 PM;A210
23148;201;PED;031;Mifetime Fitness;MW;12:15 PM;01:05 PM;A210B
23148;201;PED;031;Mifetime Fitness;MW;01:15 PM;02:35 PM;A208
23151;202;PED;031;Mifetime Fitness;TTH;01:45 PM;02:35 PM;A210B
23151;202;PED;031;Mifetime Fitness;TTH;02:45 PM;04:05 PM;A208
23154;201;PED;033;Intro to Kinesiology & P. E.;MW;09:15 AM;10:35 AM;M227
23157;202;PED;033;Intro to Kinesiology & P. E.;W;03:30 PM;06:35 PM;A111
23160;201;PED;038;Soccer - Recreational;TTH;01:45 PM;03:05 PM;FLD
23163;202;PED;038;Soccer - Recreational;M;06:30 PM;09:35 PM;GYM
23166;203;PED;038;Soccer - Recreational;TTH;10:45 AM;12:05 PM;FLD
23169;201;PED;039;Hatha Yoga;MW;09:15 AM;10:35 AM;A208
23172;202;PED;039;Hatha Yoga;TTH;10:45 AM;12:05 PM;A208
23175;203;PED;039;Hatha Yoga;TTH;07:45 AM;09:05 AM;A208
23178;201;PED;040;Softball;TTH;12:15 PM;01:35 PM;FLD
23181;202;PED;040;Softball;W;12:15 PM;03:20 PM;FLD
23184;201;PED;043;Pilates Mat Workout;MW;07:45 AM;09:05 AM;A210
23187;202;PED;043;Pilates Mat Workout;TTH;09:15 AM;10:35 AM;A210
23256;201;PED;047A;Tennis, Beginning;TTH;10:45 AM;12:05 PM;TC
23259;202;PED;047A;Tennis, Beginning;TTH;01:45 PM;03:05 PM;TC
23190;201;PED;051;Table Tennis;MW;10:45 AM;12:05 PM;GYM
23193;202;PED;051;Table Tennis;TTH;12:15 PM;01:35 PM;GYM
23196;201;PED;052;Volleyball;MW;12:15 PM;01:35 PM;GYM
23199;201;PED;053;Walk/Jog;MW;09:15 AM;10:35 AM;A210
23202;202;PED;053;Walk/Jog;TTH;10:45 AM;12:05 PM;A210
23205;203;PED;053;Walk/Jog;TTH;12:15 PM;01:35 PM;A210
23208;204;PED;053;Walk/Jog;TTH;01:45 PM;03:05 PM;A210
23211;201;PED;055;Aerobics With Music;W;06:00 PM;09:05 PM;A210
27051;202;PED;055;Aerobics With Music;T;06:00 PM;09:05 PM;A210
27051;202;PED;055;Aerobics With Music;T;06:00 PM;09:05 PM;A210
23214;201;PED;056;Weight Training;MW;10:45 AM;12:05 PM;GYM
23217;202;PED;056;Weight Training;MW;12:15 PM;01:35 PM;GYM
23220;203;PED;056;Weight Training;MW;06:00 PM;07:20 PM;GYM
23223;204;PED;056;Weight Training;TTH;09:15 AM;10:35 AM;GYM
23226;205;PED;056;Weight Training;TTH;10:45 AM;12:05 PM;GYM
23229;206;PED;056;Weight Training;TTH;12:15 PM;01:35 PM;GYM
23232;207;PED;056;Weight Training;TTH;01:45 PM;03:05 PM;GYM
23457;208;PED;056;Weight Training;T;06:00 PM;09:05 PM;A210
23262;201;PED;056A;Adapted Strength Condition-Dsp;TTH;01:45 PM;03:05 PM;A206
23238;201;PED;058;Sports Cndtn for Comp Athlete;MW;03:15 PM;04:35 PM;GYM
23241;201;PED;062;Soccer Theory;MW;04:00 PM;04:50 PM;A109
23244;201;PED;064;Soccer - Competitive;MW;06:00 PM;09:05 PM;FLD
23247;202;PED;064;Soccer - Competitive;TTH;03:30 PM;06:35 PM;FLD
23265;201;PED;069H;Outdoor Education-Hiking;W;03:15 PM;06:15 PM;A210B
23250;201;PED;070;Fitness Walking;MW;01:45 PM;03:05 PM;A210
23268;201;PHIL;010;Introduction to Philosophy;MW;09:15 AM;10:35 AM;D105B
23271;202;PHIL;010;Introduction to Philosophy;MW;10:45 AM;12:05 PM;N173
23274;203;PHIL;010;Introduction to Philosophy;M;06:00 PM;09:05 PM;D106
23277;204;PHIL;010;Introduction to Philosophy;T;06:00 PM;09:05 PM;D208
23280;201;PHIL;060;Mogic and Critical Thinking;MW;09:15 AM;10:35 AM;N213
23283;202;PHIL;060;Mogic and Critical Thinking;MW;12:15 PM;01:35 PM;P119
23286;203;PHIL;060;Mogic and Critical Thinking;TTH;10:45 AM;12:05 PM;D105B
23289;204;PHIL;060;Mogic and Critical Thinking;TTH;12:15 PM;01:35 PM;D208
27786;205;PHIL;060;Mogic and Critical Thinking;MTWTHF;02:30 PM;05:45 PM;P124
23292;201;PHIL;065;Introduction to Ethics;MW;01:45 PM;03:05 PM;D212
23295;201;PHOTO;022;Beginning Photography;TTH;10:45 AM;11:35 AM;N155
23295;201;PHOTO;022;Beginning Photography;TTH;11:45 AM;01:35 PM;N155
23964;201;PHYS;001;Introductory Physics;M;09:15 AM;11:05 AM;M306
23964;201;PHYS;001;Introductory Physics;W;09:15 AM;12:20 PM;M306
23970;201;PHYS;002A;General Physics;W;09:00 AM;12:05 PM;B144
23970;201;PHYS;002A;General Physics;T;09:00 AM;12:05 PM;M298
23973;202;PHYS;002A;General Physics;W;09:00 AM;12:05 PM;B144
23973;202;PHYS;002A;General Physics;TH;09:00 AM;12:05 PM;M298
23976;203;PHYS;002A;General Physics;T;05:30 PM;08:35 PM;M298
23976;203;PHYS;002A;General Physics;TH;05:30 PM;08:35 PM;M298
23979;201;PHYS;002B;General Physics;T;09:05 AM;12:10 PM;M244
23979;201;PHYS;002B;General Physics;TH;09:05 AM;12:10 PM;M244
23982;201;PHYS;004A;General Physics;MW;10:15 AM;12:05 PM;M280
23982;201;PHYS;004A;General Physics;T;02:00 PM;05:05 PM;M298
23985;202;PHYS;004A;General Physics;MW;10:15 AM;12:05 PM;M280
23985;202;PHYS;004A;General Physics;TH;02:00 PM;05:05 PM;M298
23988;201;PHYS;004B;General Physics;MW;08:15 AM;10:05 AM;M280
23988;201;PHYS;004B;General Physics;MW;10:30 AM;11:50 AM;M244
28263;202;PHYS;004B;General Physics;MW;08:15 AM;10:05 AM;M280
28263;202;PHYS;004B;General Physics;W;12:15 PM;03:20 PM;M244
23991;201;PHYS;004C;General Physics;MW;05:30 PM;07:20 PM;M280
23991;201;PHYS;004C;General Physics;MW;07:30 PM;08:50 PM;M306
23994;201;PHYSC;012;Earth Science;M;12:30 PM;02:20 PM;M290
23994;201;PHYSC;012;Earth Science;W;12:30 PM;03:35 PM;M290
23298;201;POLSC;001;Politics & Govt in America-Af;MW;09:15 AM;10:35 AM;M168
23301;202;POLSC;001;Politics & Govt in America-As;MW;10:45 AM;12:05 PM;D106
23304;203;POLSC;001;Politics and Govt in America;MW;12:15 PM;01:35 PM;D106
